aX,aY,aZ,gX,gY,gZ
-8.71,11.70,2.38,-0.13,0.06,0.37
-8.75,11.57,2.40,-0.12,0.03,0.52
-8.70,11.39,2.42,-0.11,0.00,0.66
-8.63,11.18,2.49,-0.10,-0.01,0.80
-8.62,10.92,2.57,-0.07,-0.00,0.94
-8.66,10.64,2.57,-0.04,-0.00,1.09
-8.63,10.37,2.50,-0.02,-0.01,1.25
-8.47,10.10,2.46,-0.01,-0.04,1.40
-8.22,9.83,2.46,0.00,-0.07,1.53
-7.95,9.55,2.48,0.02,-0.09,1.65
-7.72,9.32,2.48,0.04,-0.10,1.76
-7.51,9.11,2.52,0.06,-0.12,1.86
-7.24,8.85,2.54,0.08,-0.14,1.97
-6.90,8.60,2.50,0.11,-0.17,2.07
-6.49,8.41,2.47,0.14,-0.18,2.16
-6.06,8.30,2.35,0.19,-0.17,2.23
-5.67,8.23,2.21,0.23,-0.13,2.29
-5.32,8.10,2.15,0.28,-0.07,2.35
-5.02,7.93,2.15,0.32,-0.01,2.40
-4.70,7.75,2.16,0.35,0.05,2.46
-4.34,7.63,2.26,0.37,0.09,2.52
-3.96,7.59,2.36,0.38,0.11,2.56
-3.64,7.60,2.42,0.41,0.13,2.59
-3.39,7.52,2.36,0.43,0.13,2.61
-3.14,7.37,2.23,0.45,0.13,2.61
-2.77,7.13,2.04,0.47,0.15,2.61
-2.48,6.94,1.84,0.50,0.20,2.61
-2.32,6.81,1.65,0.54,0.31,2.64
-2.11,6.65,1.50,0.57,0.43,2.69
-1.75,6.43,1.41,0.57,0.53,2.76
-1.28,6.18,1.40,0.54,0.60,2.81
-0.82,5.90,1.38,0.50,0.64,2.85
-0.41,5.60,1.31,0.43,0.65,2.87
-0.03,5.28,1.19,0.36,0.66,2.89
0.29,4.95,1.14,0.29,0.67,2.89
0.52,4.63,1.14,0.23,0.71,2.87
0.73,4.28,1.15,0.16,0.76,2.85
1.08,3.95,1.22,0.08,0.82,2.84
1.61,3.67,1.31,0.00,0.89,2.83
2.24,3.44,1.38,-0.06,0.98,2.81
2.87,3.28,1.41,-0.10,1.10,2.77
3.32,3.19,1.57,-0.14,1.23,2.71
3.61,3.13,1.74,-0.18,1.34,2.65
3.88,3.10,1.92,-0.23,1.42,2.58
4.16,3.06,2.06,-0.28,1.51,2.51
4.42,3.04,2.18,-0.33,1.62,2.44
4.58,3.06,2.34,-0.37,1.77,2.35
4.60,3.10,2.76,-0.42,1.91,2.28
4.76,3.06,3.27,-0.49,1.98,2.23
5.05,2.94,3.78,-0.57,2.02,2.20
5.42,2.83,4.10,-0.61,2.07,2.16
5.72,2.81,4.17,-0.63,2.16,2.10
5.77,2.87,4.08,-0.65,2.28,2.00
5.46,2.93,4.17,-0.70,2.42,1.90
4.97,2.88,4.81,-0.79,2.49,1.84
4.64,2.55,5.70,-0.89,2.48,1.83
4.57,2.08,6.86,-0.96,2.42,1.86
4.81,1.58,7.79,-0.98,2.33,1.88
5.36,1.20,8.32,-0.97,2.23,1.87
6.01,1.01,8.54,-0.93,2.15,1.80
6.57,0.96,8.76,-0.90,2.08,1.70
6.84,0.98,9.13,-0.87,1.99,1.60
7.09,1.00,9.78,-0.85,1.90,1.64
7.86,0.86,10.62,-0.82,1.76,1.64
8.75,0.72,11.42,-0.80,1.55,1.56
9.61,0.50,12.10,-0.76,1.30,1.43
10.41,0.23,12.58,-0.71,1.01,1.24
11.15,0.05,12.84,-0.65,0.73,1.01
11.80,0.04,13.02,-0.58,0.47,0.74
12.25,0.08,13.08,-0.46,0.27,0.46
12.40,0.16,13.02,-0.34,0.10,0.16
12.21,0.27,12.79,-0.20,-0.04,-0.12
11.75,0.43,12.39,-0.08,-0.18,-0.39
11.03,0.64,11.94,0.01,-0.34,-0.63
10.21,0.86,11.55,0.06,-0.54,-0.82
9.55,1.06,11.19,0.09,-0.75,-0.98
9.06,1.21,10.91,0.12,-0.94,-1.10
8.81,1.25,10.68,0.16,-1.11,-1.21
8.79,1.17,10.48,0.20,-1.27,-1.32
8.71,1.10,10.22,0.26,-1.39,-1.46
8.35,1.15,9.94,0.35,-1.47,-1.62
7.92,1.31,9.66,0.44,-1.55,-1.75
7.70,1.48,9.46,0.50,-1.65,-1.85
7.77,1.53,9.25,0.53,-1.75,-1.96
7.79,1.52,8.99,0.58,-1.83,-2.09
7.58,1.52,8.69,0.64,-1.85,-2.23
7.21,1.56,8.30,0.72,-1.84,-2.36
6.74,1.68,7.92,0.81,-1.82,-2.48
6.27,1.86,7.51,0.89,-1.81,-2.58
5.92,2.01,6.97,0.93,-1.82,-2.66
5.66,2.11,6.35,0.95,-1.80,-2.73
5.39,2.22,5.77,0.96,-1.74,-2.79
5.01,2.36,5.27,1.00,-1.65,-2.85
4.56,2.56,4.86,1.03,-1.57,-2.89
4.17,2.81,4.53,1.03,-1.52,-2.91
3.93,3.00,4.15,1.01,-1.49,-2.92
3.82,3.10,3.66,0.96,-1.42,-2.92
3.72,3.12,3.15,0.92,-1.28,-2.92
3.54,3.14,2.72,0.90,-1.07,-2.92
3.21,3.18,2.48,0.91,-0.83,-2.91
2.65,3.25,2.49,0.94,-0.67,-2.91
1.94,3.38,2.39,0.94,-0.64,-2.91
1.23,3.56,2.09,0.88,-0.73,-2.92
0.70,3.73,1.86,0.75,-0.87,-2.93
0.54,3.74,1.91,0.66,-0.94,-2.92
0.70,3.62,1.74,0.66,-0.87,-2.94
0.67,3.57,1.62,0.68,-0.73,-2.99
0.16,3.69,1.41,0.68,-0.61,-3.04
-0.61,3.85,1.23,0.66,-0.52,-3.07
-1.36,4.02,1.12,0.63,-0.46,-3.08
-1.98,4.19,0.97,0.59,-0.42,-3.08
-2.47,4.34,0.90,0.56,-0.37,-3.07
-2.87,4.49,0.81,0.54,-0.33,-3.06
-3.28,4.65,0.70,0.51,-0.30,-3.04
aX,aY,aZ,gX,gY,gZ
-9.79,9.80,1.07,0.18,-0.07,1.67
-9.61,9.59,0.99,0.19,-0.06,1.81
-9.37,9.44,0.88,0.19,-0.05,1.96
-9.15,9.38,0.81,0.18,-0.05,2.12
-8.99,9.30,0.82,0.15,-0.06,2.28
-8.83,9.16,0.85,0.11,-0.09,2.44
-8.64,8.92,0.91,0.06,-0.14,2.59
-8.36,8.63,0.96,-0.01,-0.21,2.73
-7.96,8.35,1.09,-0.06,-0.27,2.86
-7.47,8.08,1.21,-0.11,-0.34,2.98
-6.90,7.81,1.33,-0.14,-0.39,3.09
-6.29,7.49,1.36,-0.14,-0.41,3.18
-5.67,7.20,1.34,-0.13,-0.38,3.27
-5.05,6.95,1.36,-0.09,-0.31,3.34
-4.47,6.70,1.43,-0.04,-0.22,3.41
-3.92,6.39,1.56,0.00,-0.14,3.47
-3.44,6.03,1.66,0.04,-0.08,3.52
-2.89,5.65,1.65,0.05,-0.05,3.56
-2.23,5.29,1.56,0.06,-0.03,3.58
-1.48,4.92,1.53,0.06,-0.01,3.59
-0.51,4.41,1.41,0.07,0.04,3.53
0.14,4.05,1.27,0.11,0.18,3.40
0.53,3.86,1.10,0.16,0.36,3.27
0.63,3.84,0.95,0.21,0.58,3.18
0.61,3.86,0.82,0.24,0.79,3.15
0.59,3.81,0.73,0.22,0.98,3.16
0.65,3.69,0.80,0.16,1.11,3.20
0.87,3.47,1.10,0.07,1.17,3.25
1.19,3.19,1.49,-0.03,1.20,3.30
1.54,2.89,1.90,-0.12,1.21,3.32
1.86,2.62,2.16,-0.19,1.23,3.31
2.12,2.47,2.22,-0.24,1.27,3.30
2.34,2.42,2.38,-0.29,1.35,3.28
2.43,2.38,2.80,-0.33,1.42,3.28
2.46,2.26,3.48,-0.38,1.42,3.30
2.69,1.98,4.10,-0.44,1.37,3.39
3.22,1.65,4.44,-0.48,1.34,3.47
3.90,1.38,4.38,-0.50,1.36,3.52
4.55,1.21,4.22,-0.50,1.46,3.52
5.00,1.04,4.45,-0.51,1.50,3.50
5.39,0.76,4.99,-0.55,1.46,3.49
6.01,0.31,5.61,-0.62,1.33,3.49
6.87,-0.26,6.30,-0.67,1.20,3.47
7.85,-0.81,6.91,-0.65,1.12,3.41
8.81,-1.28,7.29,-0.57,1.10,3.29
9.69,-1.64,7.37,-0.45,1.16,3.13
10.39,-1.85,7.42,-0.33,1.26,2.94
10.84,-1.92,7.38,-0.22,1.38,2.71
11.00,-1.87,7.49,-0.13,1.48,2.47
11.09,-1.86,7.85,-0.07,1.50,2.25
11.17,-1.98,8.24,-0.03,1.47,2.04
11.15,-2.04,8.48,0.01,1.40,1.82
11.10,-2.04,8.61,0.04,1.27,1.61
11.24,-2.07,8.60,0.03,1.08,1.40
11.65,-2.20,8.62,-0.01,0.86,1.18
12.28,-2.39,8.69,-0.06,0.62,0.91
12.85,-2.52,8.87,-0.09,0.42,0.61
13.12,-2.50,9.01,-0.07,0.26,0.27
13.00,-2.32,9.02,-0.02,0.14,-0.06
12.74,-2.06,9.01,-0.00,-0.02,-0.36
12.65,-1.87,8.98,-0.01,-0.21,-0.62
12.67,-1.77,8.92,-0.03,-0.40,-0.88
12.60,-1.65,8.83,-0.02,-0.54,-1.15
12.37,-1.53,8.64,0.01,-0.63,-1.39
12.03,-1.36,8.40,0.06,-0.68,-1.62
11.60,-1.16,8.09,0.11,-0.70,-1.82
11.15,-0.97,7.77,0.15,-0.73,-1.99
10.64,-0.78,7.52,0.16,-0.78,-2.15
10.17,-0.64,7.35,0.16,-0.85,-2.29
9.76,-0.53,7.25,0.15,-0.94,-2.42
9.35,-0.43,7.16,0.14,-1.01,-2.55
8.91,-0.32,6.98,0.15,-1.06,-2.67
8.44,-0.18,6.69,0.16,-1.10,-2.78
8.00,-0.02,6.43,0.17,-1.12,-2.88
7.61,0.12,6.23,0.16,-1.14,-2.97
7.26,0.21,6.06,0.17,-1.14,-3.05
6.89,0.31,5.95,0.18,-1.13,-3.13
6.52,0.45,5.85,0.22,-1.10,-3.21
6.17,0.64,5.70,0.27,-1.06,-3.29
5.80,0.84,5.43,0.32,-1.01,-3.36
5.35,1.07,5.07,0.38,-0.94,-3.44
4.85,1.36,4.77,0.44,-0.87,-3.49
4.41,1.67,4.40,0.48,-0.80,-3.52
3.99,1.96,4.09,0.52,-0.75,-3.54
3.51,2.24,3.79,0.53,-0.73,-3.54
2.98,2.51,3.49,0.52,-0.73,-3.51
2.48,2.79,3.18,0.48,-0.72,-3.47
2.07,3.05,3.02,0.43,-0.71,-3.40
1.78,3.23,2.89,0.38,-0.68,-3.33
1.49,3.36,2.72,0.34,-0.64,-3.27
1.17,3.51,2.48,0.31,-0.59,-3.24
0.85,3.76,2.21,0.27,-0.56,-3.21
0.57,4.03,1.94,0.22,-0.55,-3.19
0.29,4.30,1.74,0.13,-0.55,-3.18
0.03,4.51,1.62,0.02,-0.57,-3.16
-0.22,4.61,1.62,-0.10,-0.60,-3.14
-0.46,4.62,1.67,-0.22,-0.63,-3.13
-0.58,4.50,1.73,-0.31,-0.65,-3.14
-0.66,4.28,1.76,-0.36,-0.62,-3.20
-0.97,4.18,1.77,-0.36,-0.52,-3.29
-1.58,4.21,1.58,-0.34,-0.40,-3.36
-2.43,4.39,1.44,-0.32,-0.27,-3.39
-3.38,4.67,1.41,-0.30,-0.16,-3.38
-4.30,5.02,1.37,-0.30,-0.08,-3.33
-5.09,5.42,1.43,-0.33,-0.05,-3.24
-5.73,5.78,1.61,-0.39,-0.06,-3.12
-6.22,6.07,1.81,-0.48,-0.09,-2.98
-6.64,6.27,2.07,-0.58,-0.13,-2.84
-6.99,6.46,2.31,-0.67,-0.15,-2.70
-7.26,6.65,2.49,-0.73,-0.14,-2.56
-7.33,6.73,2.68,-0.74,-0.10,-2.45
-7.38,6.74,2.82,-0.71,-0.04,-2.39
-7.71,6.81,2.91,-0.65,0.05,-2.32
-8.09,6.92,2.90,-0.59,0.14,-2.18
-8.39,7.04,2.89,-0.55,0.24,-1.96
-8.48,7.13,2.83,-0.53,0.33,-1.69
-8.38,7.30,2.78,-0.52,0.43,-1.44
-8.27,7.55,2.88,-0.54,0.50,-1.22
-8.27,7.73,3.15,-0.56,0.52,-1.02
-8.35,7.82,3.35,-0.60,0.48,-0.86
-8.30,7.99,3.64,-0.65,0.40,-0.72
-7.99,8.41,3.92,-0.69,0.30,-0.61
-7.47,9.03,4.08,-0.71,0.24,-0.55
-6.97,9.63,4.18,-0.70,0.22,-0.55
-6.68,10.13,4.29,-0.66,0.25,-0.58
-6.61,10.54,4.46,-0.61,0.29,-0.61
-6.73,10.87,4.77,-0.54,0.34,-0.62
-7.01,11.14,5.16,-0.46,0.36,-0.60
-7.34,11.37,5.48,-0.38,0.34,-0.57
-7.64,11.58,5.70,-0.31,0.30,-0.50
-7.87,11.68,5.84,-0.24,0.24,-0.41
-8.07,11.66,5.88,-0.17,0.20,-0.30
-8.24,11.54,5.92,-0.07,0.17,-0.17
-8.38,11.33,5.98,0.04,0.16,-0.04
-8.60,11.09,6.02,0.17,0.16,0.08
-8.88,10.83,6.02,0.30,0.16,0.20
-9.23,10.55,5.91,0.42,0.15,0.32
-9.58,10.24,5.75,0.52,0.13,0.45
-9.89,9.90,5.56,0.59,0.09,0.59
-10.17,9.55,5.41,0.64,0.03,0.75
-10.43,9.17,5.22,0.69,-0.05,0.92
-10.63,8.80,4.95,0.72,-0.16,1.10
-10.65,8.46,4.51,0.70,-0.32,1.29
-10.41,8.14,4.00,0.65,-0.51,1.50
-9.95,7.84,3.58,0.57,-0.71,1.71
-9.39,7.53,3.34,0.49,-0.90,1.91
-8.87,7.22,3.14,0.45,-1.03,2.09
-8.41,6.97,2.92,0.45,-1.10,2.25
-7.93,6.83,2.67,0.47,-1.13,2.41
-7.38,6.77,2.49,0.48,-1.14,2.56
-6.77,6.72,2.38,0.49,-1.13,2.71
-6.11,6.64,2.39,0.51,-1.11,2.85
-5.43,6.53,2.31,0.54,-1.05,2.96
-4.70,6.46,2.19,0.58,-0.96,3.04
-3.97,6.45,2.07,0.62,-0.86,3.10
-3.26,6.51,1.99,0.67,-0.70,3.15
-2.54,6.58,1.92,0.73,-0.53,3.18
-1.85,6.61,1.86,0.78,-0.34,3.19
-1.23,6.62,1.83,0.82,-0.14,3.19
-0.72,6.61,1.77,0.86,0.07,3.16
-0.35,6.57,1.63,0.89,0.28,3.13
-0.12,6.53,1.48,0.90,0.48,3.09
0.00,6.50,1.37,0.87,0.65,3.05
0.04,6.43,1.37,0.82,0.79,3.03
-0.00,6.28,1.51,0.74,0.91,3.03
-0.04,6.03,1.70,0.65,1.00,3.05
-0.02,5.71,1.75,0.55,1.07,3.09
0.10,5.35,1.75,0.43,1.11,3.14
0.29,4.98,1.76,0.31,1.15,3.19
0.46,4.61,1.80,0.19,1.18,3.24
0.65,4.24,1.90,0.06,1.20,3.28
0.83,3.86,2.13,-0.06,1.22,3.32
1.02,3.44,2.43,-0.17,1.23,3.36
1.22,2.99,2.62,-0.26,1.25,3.40
1.45,2.52,2.80,-0.34,1.28,3.43
1.69,2.11,3.00,-0.41,1.31,3.45
1.95,1.79,3.35,-0.47,1.32,3.46
2.32,1.52,3.65,-0.52,1.33,3.47
2.77,1.27,3.88,-0.55,1.36,3.47
3.24,1.01,4.07,-0.57,1.40,3.47
3.70,0.73,4.41,-0.59,1.44,3.45
4.24,0.42,4.82,-0.61,1.43,3.41
4.88,0.07,5.18,-0.63,1.42,3.35
5.48,-0.22,5.45,-0.62,1.45,3.26
5.94,-0.40,5.62,-0.58,1.54,3.13
6.25,-0.50,5.84,-0.51,1.64,2.99
6.52,-0.56,6.01,-0.45,1.75,2.85
6.70,-0.58,6.19,-0.39,1.89,2.71
6.73,-0.56,6.32,-0.32,2.06,2.56
6.57,-0.52,6.56,-0.25,2.22,2.42
6.31,-0.56,6.90,-0.21,2.32,2.29
6.06,-0.74,7.44,-0.21,2.32,2.18
5.59,-0.79,7.92,-0.23,2.26,2.20
5.80,-1.00,8.54,-0.28,2.14,2.30
6.56,-1.29,9.01,-0.36,1.92,2.29
7.44,-1.63,9.67,-0.43,1.68,2.22
8.41,-2.11,10.31,-0.44,1.49,2.10
9.48,-2.66,10.86,-0.41,1.34,1.91
10.40,-3.06,11.45,-0.33,1.22,1.65
11.04,-3.24,11.87,-0.21,1.13,1.33
aX,aY,aZ,gX,gY,gZ
-5.70,12.20,0.56,-0.06,0.00,0.24
-5.51,12.03,0.59,-0.06,0.00,0.36
-5.32,11.81,0.57,-0.04,0.05,0.47
-5.28,11.60,0.53,0.00,0.11,0.59
-5.32,11.42,0.52,0.04,0.18,0.72
-5.36,11.22,0.44,0.06,0.21,0.84
-5.37,11.04,0.36,0.07,0.22,0.96
-5.37,10.92,0.21,0.05,0.21,1.07
-5.30,10.81,0.06,0.01,0.20,1.18
-5.28,10.67,0.00,-0.02,0.20,1.29
-5.38,10.54,-0.03,-0.05,0.20,1.40
-5.46,10.41,-0.00,-0.10,0.17,1.51
-5.38,10.29,0.09,-0.16,0.10,1.63
-5.12,10.14,0.22,-0.23,0.01,1.75
-4.82,9.99,0.32,-0.29,-0.11,1.84
-4.49,9.84,0.35,-0.35,-0.21,1.94
-4.13,9.70,0.34,-0.40,-0.28,2.05
-3.73,9.51,0.39,-0.44,-0.31,2.17
-3.28,9.27,0.43,-0.45,-0.31,2.30
-2.80,8.96,0.57,-0.47,-0.30,2.42
-2.35,8.62,0.75,-0.48,-0.28,2.52
-2.00,8.26,1.06,-0.48,-0.26,2.61
-1.75,7.86,1.21,-0.46,-0.22,2.69
-1.62,7.48,1.31,-0.45,-0.18,2.76
-1.51,7.06,1.46,-0.44,-0.16,2.85
-1.34,6.68,1.56,-0.44,-0.16,2.96
-1.03,6.27,1.72,-0.48,-0.21,3.09
-0.57,5.82,1.92,-0.52,-0.26,3.23
0.07,5.30,1.93,-0.55,-0.28,3.36
0.85,4.72,1.94,-0.58,-0.26,3.45
1.63,4.19,2.02,-0.59,-0.19,3.50
2.29,3.69,2.15,-0.57,-0.06,3.49
2.84,3.29,2.28,-0.54,0.07,3.46
3.37,2.99,2.30,-0.51,0.21,3.43
3.90,2.73,2.52,-0.49,0.33,3.39
4.53,2.47,2.72,-0.48,0.43,3.36
5.18,2.16,2.96,-0.48,0.53,3.30
5.73,1.82,3.00,-0.47,0.67,3.21
6.04,1.57,3.00,-0.43,0.87,3.09
6.10,1.43,3.08,-0.38,1.08,2.96
5.99,1.45,3.35,-0.33,1.28,2.87
6.02,1.43,3.74,-0.33,1.41,2.83
6.23,1.36,4.08,-0.35,1.51,2.79
6.39,1.22,4.50,-0.36,1.61,2.72
6.39,1.09,4.89,-0.35,1.71,2.63
6.33,0.96,5.36,-0.35,1.75,2.55
6.40,0.83,5.74,-0.34,1.78,2.48
6.56,0.73,6.12,-0.32,1.81,2.41
6.77,0.63,6.26,-0.28,1.86,2.32
6.93,0.54,6.30,-0.24,1.93,2.22
6.96,0.48,6.55,-0.19,1.98,2.11
6.96,0.39,6.91,-0.15,1.99,2.01
7.09,0.25,7.36,-0.13,1.96,1.93
7.35,0.10,7.80,-0.11,1.91,1.85
7.69,-0.08,8.19,-0.08,1.85,1.75
8.10,-0.29,8.63,-0.05,1.75,1.64
8.62,-0.55,9.04,-0.02,1.61,1.51
9.24,-0.79,9.33,-0.00,1.48,1.35
9.79,-0.92,9.57,0.03,1.37,1.15
10.25,-0.98,9.69,0.09,1.28,0.94
10.48,-0.96,9.71,0.15,1.21,0.70
10.42,-0.80,9.69,0.20,1.14,0.46
10.21,-0.54,9.64,0.21,1.04,0.25
9.91,-0.27,9.63,0.19,0.90,0.07
9.60,-0.05,9.64,0.16,0.73,-0.08
9.30,0.12,9.62,0.12,0.54,-0.21
9.07,0.26,9.56,0.07,0.35,-0.31
9.02,0.40,9.46,0.03,0.16,-0.39
9.11,0.52,9.38,-0.01,-0.00,-0.46
9.25,0.70,9.33,-0.03,-0.12,-0.53
9.29,0.90,9.32,-0.02,-0.19,-0.61
9.22,1.10,9.35,0.00,-0.24,-0.68
9.07,1.28,9.40,0.04,-0.29,-0.75
8.89,1.43,9.52,0.08,-0.34,-0.81
8.65,1.57,9.66,0.12,-0.43,-0.86
8.43,1.66,9.80,0.16,-0.57,-0.91
8.31,1.66,9.80,0.18,-0.74,-0.96
8.26,1.60,9.73,0.20,-0.93,-1.01
8.33,1.49,9.55,0.20,-1.13,-1.08
8.51,1.30,9.34,0.20,-1.31,-1.18
8.64,1.06,9.14,0.23,-1.43,-1.32
8.60,0.85,8.94,0.28,-1.51,-1.48
8.53,0.66,8.70,0.37,-1.53,-1.63
8.37,0.57,8.46,0.47,-1.52,-1.78
8.10,0.52,8.17,0.57,-1.48,-1.93
7.76,0.51,7.81,0.66,-1.43,-2.07
7.36,0.56,7.35,0.74,-1.37,-2.21
6.92,0.65,6.85,0.81,-1.31,-2.33
6.51,0.82,6.26,0.86,-1.23,-2.43
6.16,1.02,5.81,0.90,-1.15,-2.50
5.91,1.15,5.33,0.92,-1.08,-2.57
5.60,1.22,4.97,0.93,-1.02,-2.64
5.14,1.30,4.70,0.95,-0.96,-2.72
4.57,1.45,4.42,0.98,-0.88,-2.78
4.00,1.70,4.16,1.02,-0.80,-2.82
3.45,2.05,3.98,1.06,-0.74,-2.84
2.98,2.43,3.76,1.06,-0.72,-2.83
2.50,2.80,3.63,1.05,-0.75,-2.82
2.01,3.17,3.39,1.01,-0.83,-2.80
1.56,3.59,2.96,0.94,-0.93,-2.76
1.20,4.02,2.57,0.82,-1.06,-2.70
0.96,4.40,2.22,0.68,-1.21,-2.62
0.87,4.67,1.89,0.52,-1.36,-2.54
0.95,4.83,1.73,0.34,-1.48,-2.46
1.14,4.94,1.56,0.18,-1.53,-2.41
1.28,5.09,1.48,0.07,-1.49,-2.39
1.31,5.30,1.41,0.02,-1.42,-2.40
1.27,5.58,1.31,-0.00,-1.30,-2.41
1.12,5.87,1.34,-0.03,-1.19,-2.44
0.81,6.11,1.42,-0.05,-1.12,-2.47
0.41,6.35,1.45,-0.08,-1.08,-2.49
0.06,6.62,1.47,-0.13,-1.05,-2.50
-0.18,6.87,1.60,-0.16,-1.00,-2.50
-0.39,7.00,1.81,-0.15,-0.89,-2.49
-0.73,7.04,1.98,-0.11,-0.76,-2.48
-1.32,7.15,1.97,-0.07,-0.66,-2.47
-2.02,7.40,2.04,-0.04,-0.59,-2.44
-2.72,7.75,2.06,0.00,-0.53,-2.40
-3.18,8.05,2.10,0.04,-0.49,-2.37
-3.67,8.39,2.21,0.08,-0.48,-2.34
-4.15,8.77,2.26,0.12,-0.47,-2.27
-4.43,9.17,2.09,0.15,-0.47,-2.13
-4.41,9.57,1.83,0.15,-0.48,-1.94
-4.12,9.93,1.60,0.14,-0.47,-1.72
-3.73,10.21,1.31,0.13,-0.42,-1.53
-3.37,10.51,1.07,0.13,-0.33,-1.38
-3.05,10.82,0.95,0.13,-0.20,-1.24
-2.86,11.16,0.87,0.15,-0.05,-1.14
-2.90,11.50,0.88,0.16,0.08,-1.04
-3.21,11.85,0.94,0.16,0.14,-0.92
-3.62,12.21,1.05,0.13,0.13,-0.76
-3.91,12.50,1.12,0.07,0.05,-0.58
-3.96,12.78,1.09,-0.01,-0.06,-0.40
-3.80,13.03,1.00,-0.10,-0.16,-0.26
-3.59,13.20,1.01,-0.18,-0.23,-0.14
-3.45,13.22,1.19,-0.23,-0.25,-0.05
-3.44,13.09,1.52,-0.24,-0.22,0.04
-3.50,12.91,1.88,-0.21,-0.16,0.14
-3.60,12.76,2.15,-0.16,-0.13,0.23
-3.72,12.68,2.26,-0.10,-0.13,0.32
-3.79,12.61,2.26,-0.05,-0.14,0.42
-3.76,12.47,2.22,-0.01,-0.16,0.52
-3.62,12.23,2.14,0.03,-0.17,0.62
-3.42,11.93,2.09,0.07,-0.16,0.72
-3.20,11.60,2.04,0.12,-0.12,0.81
-3.00,11.27,1.99,0.17,-0.08,0.90
-2.87,10.98,1.95,0.23,-0.04,0.96
-2.80,10.78,1.86,0.27,-0.01,1.02
-2.76,10.64,1.75,0.30,-0.01,1.07
-2.72,10.50,1.70,0.31,-0.02,1.13
-2.65,10.31,1.63,0.31,-0.03,1.19
-2.54,10.10,1.54,0.31,-0.03,1.26
-2.39,9.89,1.44,0.31,-0.02,1.32
-2.20,9.67,1.35,0.31,-0.00,1.39
-1.98,9.47,1.25,0.32,0.03,1.45
-1.75,9.32,1.19,0.33,0.07,1.51
-1.53,9.18,1.15,0.34,0.12,1.56
-1.34,9.02,1.12,0.35,0.16,1.60
-1.13,8.85,1.14,0.35,0.18,1.65
-0.84,8.69,1.20,0.34,0.19,1.70
-0.47,8.54,1.28,0.34,0.21,1.75
-0.10,8.40,1.30,0.36,0.26,1.78
0.18,8.28,1.21,0.40,0.34,1.79
0.37,8.19,1.05,0.43,0.42,1.78
0.44,8.12,0.86,0.45,0.52,1.77
0.40,8.07,0.69,0.46,0.61,1.76
0.30,8.01,0.69,0.45,0.68,1.77
0.22,7.94,0.86,0.42,0.72,1.81
0.26,7.80,1.09,0.38,0.72,1.87
0.42,7.60,1.25,0.35,0.72,1.94
0.64,7.35,1.30,0.32,0.73,2.00
0.85,7.13,1.21,0.30,0.76,2.04
1.06,6.97,1.20,0.28,0.80,2.07
1.28,6.79,1.32,0.26,0.85,2.11
1.59,6.56,1.45,0.23,0.89,2.15
1.96,6.28,1.62,0.21,0.93,2.20
2.34,5.97,1.70,0.20,1.00,2.23
2.70,5.67,1.71,0.20,1.09,2.25
2.99,5.41,1.61,0.20,1.21,2.26
3.16,5.21,1.71,0.19,1.33,2.26
3.37,5.03,1.92,0.16,1.40,2.26
3.65,4.80,2.19,0.11,1.46,2.28
3.99,4.53,2.42,0.07,1.51,2.30
4.33,4.26,2.59,0.04,1.58,2.31
4.66,4.04,2.82,0.02,1.65,2.31
5.03,3.86,3.16,-0.01,1.67,2.31
5.52,3.63,3.48,-0.07,1.66,2.30
6.12,3.34,3.72,-0.13,1.66,2.26
6.70,3.04,3.88,-0.16,1.70,2.20
7.13,2.86,4.14,-0.16,1.80,2.09
7.51,2.80,4.47,-0.14,1.87,1.98
7.96,2.75,4.83,-0.13,1.91,1.87
8.29,2.68,5.19,-0.13,1.95,1.76
8.27,2.84,5.25,-0.11,2.03,1.75
8.45,3.00,5.37,-0.10,2.10,1.73
8.60,3.13,5.56,-0.12,2.08,1.65
8.72,3.16,5.95,-0.20,1.97,1.58
8.96,3.06,6.46,-0.28,1.80,1.53
9.39,2.89,6.93,-0.33,1.63,1.45
9.87,2.76,7.24,-0.34,1.51,1.35
